ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,,,,,Darrol Barry,,00:03:18,Bernaerts Music,,Concert Band,1.0,True,BRN070526,,,When you make a Christmas wish,https://www.musicshopeurope.fr/when-you-make-a-christmas-wish-brn070526?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12525
,,,,,Oliver Mann,,00:03:14,Bernaerts Music,,Concert Band,3.0,True,BRN070524,,,Djembé Funk,https://www.musicshopeurope.fr/djemb%c3%a9-funk-brn070524?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12525
,,Jan van Kraeydonck,Anastacia,,Eros Ramazzotti,,00:03:32,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,3.0,True,BRN070522,,,I Belong to You,https://www.musicshopeurope.fr/i-belong-to-you-brn070522?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12525
,,Frank Bernaerts,,,,,00:04:28,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN070521,,,The Polar Express,https://www.musicshopeurope.fr/the-polar-express-brn070521?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12525
,,Jan van Kraeydonck,,,,,00:03:24,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,3.0,True,BRN070517,,,Hard Rock Hallelujah,https://www.musicshopeurope.fr/hard-rock-hallelujah-brn070517?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12525
,,Johnny Ocean,,,Michel Delpech,,03:23:00,Bernaerts Music,,Concert Band,3.0,True,BRN070516,,,Pour un flirt,https://www.musicshopeurope.fr/pour-un-flirt-brn070516?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12525
,,Jan van Kraeydonck,,,,,00:03:27,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN070514,,,La Camisa Negra,https://www.musicshopeurope.fr/la-camisa-negra-brn070514?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12525
,,Frank Bernaerts,,,Bert Kaempfert,,00:03:29,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,3.0,True,BRN090622,,,L.O.V.E.,https://www.musicshopeurope.fr/l-o-v-e-brn090622?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Darrol Barry,,,W.C. Handy,,00:03:19,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN090618,,,St. Louis Blues March,https://www.musicshopeurope.fr/st-louis-blues-march-brn090618?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Frank Bernaerts,,,Lorenz Hart,,00:03:12,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,3.0,True,BRN090617,,,Have You Met Mrs. Jones?,https://www.musicshopeurope.fr/have-you-met-mrs-jones-2-brn090617?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Frank Bernaerts,,,,,,Bernaerts Music,,Orchestre d'Harmonie,,True,BRN090614CB,,,She,https://www.musicshopeurope.fr/she-brn090614cb?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Frank Bernaerts,,,,,00:03:18,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN090611,,,Reet Petite,https://www.musicshopeurope.fr/reet-petite-brn090611?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Darrol Barry,,,,,00:03:22,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN090610,,,Zorba's Dance,https://www.musicshopeurope.fr/zorba-s-dance-brn090610?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Jan van Kraeydonck,,,Amy Madonald,,00:03:28,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN090609,,,This is the Life,https://www.musicshopeurope.fr/this-is-the-life-brn090609?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Frank Bernaerts,,,Chris de Burgh,,00:03:45,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN090608,,,Lady in Red,https://www.musicshopeurope.fr/lady-in-red-brn090608?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Frank Bernaerts,,,,,00:03:22,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN090607,,,Theme From Sex and The City,https://www.musicshopeurope.fr/theme-from-sex-and-the-city-brn090607?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,,,,Darrol Barry,,00:04:12,Bernaerts Music,,Orchestre d'Harmonie,3.5,True,BRN090603,,,Roccata,https://www.musicshopeurope.fr/roccata-brn090603?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Steven Cortland,,,Benny Andersson,,00:03:16,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN0853HA,,,I have a Dream,https://www.musicshopeurope.fr/i-have-a-dream-brn0853ha?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Frank Bernaerts,KISS,,,,00:03:27,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN080601,,,I Was Made for Lovin' You,https://www.musicshopeurope.fr/i-was-made-for-lovin-you-brn080601?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Frank Bernaerts,,,Yael Naim,,00:03:54,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN080600,,,New Soul,https://www.musicshopeurope.fr/new-soul-brn080600?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,,,,Glenn Miller,,00:03:16,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN080598,,,Tuxedo Junction,https://www.musicshopeurope.fr/tuxedo-junction-brn080598?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Jan van Kraeydonck,,,,,00:08:25,Bernaerts Music,"TV, Film, Comédie musicale",Concert Band,2.0,True,BRN080591,,,Kids play greatest Pop & Film Hits,https://www.musicshopeurope.fr/kids-play-greatest-pop-1-film-hits-brn080591?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Jan van Kraeydonck,,,,,,Bernaerts Music,,Concert Band,,False,BRN080585,,,A Christmas Pop Collection,https://www.musicshopeurope.fr/a-christmas-pop-collection-brn080585?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12550
,,Steve Cortland,,,Gilbert Becaud,,00:03:17,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN070548,,,Et maintenant (What now my love),https://www.musicshopeurope.fr/et-maintenant-what-now-my-love-brn070548
,,Frank Bernaerts,,,,,00:03:11,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN110693,,,Saxobeat,https://www.musicshopeurope.fr/saxobeat-brn110693?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,,,,,00:10:01,Bernaerts Music,,Concert Band,2.0,True,BRN110692,,,Kids Play Movie Blockbusters,https://www.musicshopeurope.fr/kids-play-movie-blockbusters-brn110692?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,,,Bill Withers,,,Bernaerts Music,,Orchestre d'Harmonie,,True,BRN110688,,,Just the two of us,https://www.musicshopeurope.fr/just-the-two-of-us-brn110688?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Jan van Kraeydonck,,,John Fogerty,,00:03:21,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN110682HA,,,Proud Mary,https://www.musicshopeurope.fr/proud-mary-brn110682ha?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,,,Danny Elfman,,00:04:39,Bernaerts Music,Disney,Orchestre d'Harmonie,3.0,True,BRN110681,,Film/TV,Alice in Wonderland,https://www.musicshopeurope.fr/alice-in-wonderland-brn110681?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Darrol Barry,,,Jerry Goldsmith,,00:04:09,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN110680,,,Air Force One,https://www.musicshopeurope.fr/air-force-one-brn110680?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,,,,,00:03:18,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN110677,,,"Hey, Soul Sister",https://www.musicshopeurope.fr/hey-soul-sister-brn110677?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,,,Gilbert Becaud,,00:03:52,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN100669,,,Désirée,https://www.musicshopeurope.fr/d%c3%a9sir%c3%a9e-brn100669?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Jan van Kraeydonck,,,Michael Jackson,,00:03:16,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,3.0,True,BRN100667,,,I Just Can't Stop Loving You,https://www.musicshopeurope.fr/i-just-can-t-stop-loving-you-brn100667?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,,,,Darrol Barry,,00:03:08,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN100666,,,Band Jubilee,https://www.musicshopeurope.fr/band-jubilee-brn100666?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,,,Michael Bublé,,,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN100664,,,Haven't Met You Yet,https://www.musicshopeurope.fr/haven-t-met-you-yet-brn100664?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,,,Trevor Jones,,00:03:07,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN100660,,,The Last of the Mohicans,https://www.musicshopeurope.fr/the-last-of-the-mohicans-brn100660?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,,,,Oliver Mann,,00:03:09,Bernaerts Music,,Concert Band,3.0,True,BRN100659,,,Brand Beat,https://www.musicshopeurope.fr/brand-beat-brn100659?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,,,Randy Edelman,,00:03:16,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN100654,,,Dragonheart,https://www.musicshopeurope.fr/dragonheart-brn100654?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Jan van Kraeydonck,,,Ennio Morricone,,00:03:44,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN100651,,,Cinema paradiso,https://www.musicshopeurope.fr/cinema-paradiso-brn100651?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12575
,,Frank Bernaerts,Elvis Presley,,,,00:03:15,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,3.0,True,BRN070547,,,Can't Help Falling In Love,https://www.musicshopeurope.fr/can-t-help-falling-in-love-brn070547
,,Frank Bernaerts,,,Bert Kaempfert,,00:03:29,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,3.0,True,BRN090622,,,L.O.V.E.,https://www.musicshopeurope.fr/l-o-v-e-brn090622
,2014,Steve Cortland,Birdy,,,,00:03:18,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN140763,,,Wings,https://www.musicshopeurope.fr/wings-brn140763?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Steve Cortland,Lana Del Rey,,Lana Del Rey,,00:03:45,Bernaerts Music,"TV, Film, Comédie musicale",Orchestre d'Harmonie,3.0,True,BRN130761,,,Young and Beautiful,https://www.musicshopeurope.fr/young-and-beautiful-brn130761?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Jan van Kraeydonck,Pink,,,,00:03:14,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN130759,,,Just Give Me a Reason,https://www.musicshopeurope.fr/just-give-me-a-reason-brn130759?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Frank Bernaerts,,,,,00:07:06,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN130752,,,BigBand Swing Hits!,https://www.musicshopeurope.fr/bigband-swing-hits-brn130752?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Frank Bernaerts,ABBA,,,,,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,,False,BRN130747,,,"Honey, Honey",https://www.musicshopeurope.fr/honey-honey-brn130747?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Frank Bernaerts, PSY,,,,00:03:18,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN130742,,,Gangnam Style,https://www.musicshopeurope.fr/gangnam-style-brn130742?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,,,,Thomas Pechot,,00:03:28,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN130737,,,Power Punk!,https://www.musicshopeurope.fr/power-punk-brn130737?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Frank Bernaerts,,,Flo Rida,,00:03:56,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN130735,,,Whistle,https://www.musicshopeurope.fr/whistle-brn130735?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Frank Bernaerts,,,,,00:03:57,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN130734,,,Litttle Talks,https://www.musicshopeurope.fr/litttle-talks-brn130734?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Frank Bernaerts,Bee Gees,,,,00:03:43,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN120733,,,Stayin' Alive,https://www.musicshopeurope.fr/stayin-alive-brn120733?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Jan van Kraeydonck,,,Donna Summer,,00:03:15,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN120732,,,Hot Stuff,https://www.musicshopeurope.fr/hot-stuff-brn120732?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Jan van Kraeydonck,,,Amy Winehouse,,00:03:17,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN120729,,,Valerie,https://www.musicshopeurope.fr/valerie-brn120729?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Frank Bernaerts,,,,,00:03:09,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN120724,,,Ai Se Eu Te Pego,https://www.musicshopeurope.fr/ai-se-eu-te-pego-brn120724?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Frank Bernaerts,,,Ray Parker Jr.,,00:03:18,Bernaerts Music,,Concert Band,,True,BRN120722,,,Ghostbusters,https://www.musicshopeurope.fr/ghostbusters-brn120722?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12600
,,Darrol Barry,,,,,,Bernaerts Music,,Concert Band,,False,BRN070546,,,Symphony of the Seas,https://www.musicshopeurope.fr/symphony-of-the-seas-brn070546
,,Darrol Barry,,,W.C. Handy,,00:03:19,Bernaerts Music,,Orchestre d'Harmonie,3.0,True,BRN090618,,,St. Louis Blues March,https://www.musicshopeurope.fr/st-louis-blues-march-brn090618
,2015,Frank Bernaerts,,,Idina Menzel,,00:03:25,Bernaerts Music,Disney,Orchestre d'Harmonie,3.0,True,BRN150812HA,From Frozen,Film/TV,Let It Go,https://www.musicshopeurope.fr/let-it-go-brn150812ha?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12625
,2015,Johnny Ocean,,,Paulina Rubio,,00:03:08,Bernaerts Music,Musique latine,Orchestre d'Harmonie,3.0,True,BRN150810HA,,,Mi Nuevo Vicio,https://www.musicshopeurope.fr/mi-nuevo-vicio-brn150810ha?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12625
,2015,Jan van Kraeydonck,,,Robert Miles,,00:03:25,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,,True,BRN150809HA,,,Children,https://www.musicshopeurope.fr/children-brn150809ha?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12625
,2015,Jan van Kraeydonck,,,Michael Bublé,,00:08:20,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,,True,BRN150808HA,,,Michael Bublé In Concert,https://www.musicshopeurope.fr/michael-bubl%c3%a9-in-concert-brn150808ha?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12625
,2015,Jan van Kraeydonck,,,Olly Murs,,00:03:08,Bernaerts Music,Pop & rock,Orchestre d'Harmonie,3.0,True,BRN150807HA,,,Up,https://www.musicshopeurope.fr/up-brn150807ha?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d12625
