ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,,Michal Worek,,,Jean Gabriel Prosper Marie,,00:03:15,Editions Marc Reift,,Concert Band,3.0,False,EMR42499,,,Frais Minois,https://www.musicshopeurope.fr/frais-minois-emr42499?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Michal Worek,,,Isaac Strauss,,00:04:02,Editions Marc Reift,Classique,Concert Band,3.0,False,EMR42498,"""on themes from """"Orphée aux Enfers""""""",,Quadrille,https://www.musicshopeurope.fr/quadrille-emr42498?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Michal Worek,,,Arnold Bax,,00:05:42,Editions Marc Reift,,Concert Band,3.5,False,EMR42497,,,7 Fanfares,https://www.musicshopeurope.fr/7-fanfares-emr42497?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Karel Chudy,,,Hubert Parry,,00:06:46,Editions Marc Reift,,Concert Band,3.0,False,EMR42496,,,An English Suite,https://www.musicshopeurope.fr/an-english-suite-emr42496?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Michal Worek,,,Emile Tavan,,00:02:49,Editions Marc Reift,Polka,Concert Band,3.0,False,EMR42495,Polka,,Le Carnaval Viennois,https://www.musicshopeurope.fr/le-carnaval-viennois-emr42495?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Michal Worek,,,Edward German,,00:03:12,Editions Marc Reift,,Concert Band,3.0,False,EMR42494,from Nell Gwyn,,Country Dance,https://www.musicshopeurope.fr/country-dance-emr42494?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Karel Chudy,,,Johann Sebastian Bach,,00:04:00,Editions Marc Reift,Classique,Concert Band,3.0,False,EMR42493,BWV 1031,,Sicilienne,https://www.musicshopeurope.fr/sicilienne-emr42493?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Michal Worek,,,,,00:03:04,Editions Marc Reift,,Concert Band,3.0,False,EMR42492,Jewish Traditional,,Hevenu Shalom Aleichem,https://www.musicshopeurope.fr/hevenu-shalom-aleichem-emr42492?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Michal Worek,,,,,00:04:41,Editions Marc Reift,,Concert Band,3.0,False,EMR42491,Jewish Traditional,,Yossel Yossel,https://www.musicshopeurope.fr/yossel-yossel-emr42491?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19300
,,Michal Worek,,,Herbert Stothart,,00:03:21,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42423,,,The Yearling,https://www.musicshopeurope.fr/the-yearling-emr42423
,,Bertrand Moren,,,John Philip Sousa,,00:01:54,Editions Marc Reift,Classique,Concert Band,3.0,False,EMR42450,,,On The Tramp,https://www.musicshopeurope.fr/on-the-tramp-emr42450
,,Jirka Kadlec,,,René Willener,,00:02:48,Editions Marc Reift,,Concert Band,3.0,False,EMR42531,,,Hello Christmas,https://www.musicshopeurope.fr/hello-christmas-emr42531?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,,,,Bernard Rittiner,,00:03:02,Editions Marc Reift,,Concert Band,3.0,False,EMR42530,,,Imperial,https://www.musicshopeurope.fr/imperial-emr42530?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,,,,Bernard Rittiner,,00:03:07,Editions Marc Reift,,Concert Band,3.0,False,EMR42528,,,Joyeux Lurons,https://www.musicshopeurope.fr/joyeux-lurons-emr42528?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,,,,Bertrand Moren,,00:03:36,Editions Marc Reift,,Concert Band,3.0,False,EMR42527,,,Let's Celebrate,https://www.musicshopeurope.fr/let-s-celebrate-emr42527?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Bertrand Moren,,,,,00:01:51,Editions Marc Reift,,Orchestre d'Harmonie et Solo,3.0,False,EMR42526,,,Hora Martisorului,https://www.musicshopeurope.fr/hora-martisorului-emr42526?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Bertrand Moren,,,,,00:01:51,Editions Marc Reift,,Orchestre d'Harmonie et Solo,3.0,False,EMR42525,,,Hora Martisorului,https://www.musicshopeurope.fr/hora-martisorului-emr42525?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Bertrand Moren,,,,,00:01:51,Editions Marc Reift,,Orchestre d'Harmonie et Solo,3.0,False,EMR42524,,,Hora Martisorului,https://www.musicshopeurope.fr/hora-martisorului-emr42524?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Jirka Kadlec,,,Manuel Penella,,00:02:43,Editions Marc Reift,,Orchestre d'Harmonie et Solo,3.0,False,EMR42523,,,El Gato Montés,https://www.musicshopeurope.fr/el-gato-mont%c3%a9s-emr42523?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Jirka Kadlec,,,Manuel Penella,,00:02:43,Editions Marc Reift,,Concert Band,3.0,False,EMR42522,,,El Gato Montés,https://www.musicshopeurope.fr/el-gato-mont%c3%a9s-emr42522?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,,,,Jirka Kadlec,,00:03:57,Editions Marc Reift,,Concert Band,3.0,False,EMR42521,Inspired by Tchaikovsky,,Nutcracker Swing,https://www.musicshopeurope.fr/nutcracker-swing-emr42521?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Bertrand Moren,,,Francis Saltus van Boskerck,,00:01:49,Editions Marc Reift,,Concert Band,3.0,False,EMR42519,,,Semper Paratus,https://www.musicshopeurope.fr/semper-paratus-emr42519?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Jirka Kadlec,,,,,00:03:28,Editions Marc Reift,"Musique traditionnelle anglaise, irlandaise, écossaise",Orchestre d'Harmonie et Solo,2.5,False,EMR42518,,,Carrickfergus,https://www.musicshopeurope.fr/carrickfergus-emr42518?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Jirka Kadlec,,,,,00:03:28,Editions Marc Reift,"Musique traditionnelle anglaise, irlandaise, écossaise",Concert Band,2.5,False,EMR42517,,,Carrickfergus,https://www.musicshopeurope.fr/carrickfergus-emr42517?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Jirka Kadlec,,,Jean Gabriel Prosper Marie,,00:03:26,Editions Marc Reift,,Concert Band,3.0,False,EMR42516,The Golden Wedding,,La Cinquantaine,https://www.musicshopeurope.fr/la-cinquantaine-emr42516?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19325
,,Bertrand Moren,,,John Philip Sousa,,00:02:11,Editions Marc Reift,Classique,Concert Band,3.0,False,EMR42449,,,Across The Danube,https://www.musicshopeurope.fr/across-the-danube-emr42449
,2022,,,,Bernard Rittiner,,00:02:53,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42559,,,The Joker,https://www.musicshopeurope.fr/the-joker-emr42559?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,,,,Bernard Rittiner,,00:03:35,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42558,,,Omega,https://www.musicshopeurope.fr/omega-emr42558?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,,,,Bernard Rittiner,,00:03:23,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42557,,,Energy,https://www.musicshopeurope.fr/energy-emr42557?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,,,,Bernard Rittiner,,00:03:01,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42556,,,Acrobat,https://www.musicshopeurope.fr/acrobat-emr42556?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,,,,,Michel Gremaud,,00:05:07,Editions Marc Reift,,Concert Band and Alto and Soprano Voice,3.0,False,EMR42554,,,La Volière libérée 4. La Tourterelle de François,https://www.musicshopeurope.fr/la-voli%c3%a8re-lib%c3%a9r%c3%a9e-4-la-tourterelle-de-fran%c3%a7ois-emr42554?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,,,,,Michel Gremaud,,00:02:42,Editions Marc Reift,,Concert Band and Soprano Voice,3.0,False,EMR42553,,,La Volière libérée 3. Mot-oiseau - Saute notes,https://www.musicshopeurope.fr/la-voli%c3%a8re-lib%c3%a9r%c3%a9e-3-mot-oiseau-saute-notes-emr42553?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,,,,,Michel Gremaud,,00:05:19,Editions Marc Reift,,Concert Band and Vocal,3.0,False,EMR42552,,,La Volière libérée 6. L'oeuf brouillé,https://www.musicshopeurope.fr/la-voli%c3%a8re-lib%c3%a9r%c3%a9e-6-l-oeuf-brouill%c3%a9-emr42552?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,,,,,Michel Gremaud,,00:05:33,Editions Marc Reift,,Concert Band and Soprano Voice,3.0,False,EMR42551,,,La Volière libérée 5. L'alouette porte-prière,https://www.musicshopeurope.fr/la-voli%c3%a8re-lib%c3%a9r%c3%a9e-5-l-alouette-porte-pri%c3%a8re-emr42551?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,,,,,Michel Gremaud,,00:02:22,Editions Marc Reift,,Concert Band and Soprano Voice,3.0,False,EMR42550,,,La Volière libérée 1. Fritchi d'oiseaux,https://www.musicshopeurope.fr/la-voli%c3%a8re-lib%c3%a9r%c3%a9e-1-fritchi-d-oiseaux-emr42550?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,,,,Jean-François Michel,,00:03:30,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42548,,,La Volière libérée Ouverture: Au Jardin d'Eden,https://www.musicshopeurope.fr/la-voli%c3%a8re-lib%c3%a9r%c3%a9e-ouverture-au-jardin-d-eden-emr42548?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,Karel Chudy,,,Josef Gabriel Rheinberger,,00:03:04,Editions Marc Reift,,Orchestre d'Harmonie,2.0,True,EMR42547,Evening Song / Chant du Soir,,"Abendlied Op. 69, No. 3",https://www.musicshopeurope.fr/abendlied-op-69-no-3-emr42547?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,Karel Chudy,,,Pyotr Ilyich Tchaikovsky,,00:04:41,Editions Marc Reift,,Orchestre d'Harmonie,3.5,True,EMR42546,Jurisprudence March,,Solemn March TH 52,https://www.musicshopeurope.fr/solemn-march-th-52-emr42546?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,Karel Chudy,,,Anton Bruckner,,00:03:42,Editions Marc Reift,,Orchestre d'Harmonie,2.0,True,EMR42545,WAB 51,,Virga Jesse,https://www.musicshopeurope.fr/virga-jesse-emr42545?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,Jirka Kadlec,,,René Willener,,00:02:50,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42544,,,Silver Bells,https://www.musicshopeurope.fr/silver-bells-emr42544?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,Jirka Kadlec,,,René Willener,,00:03:17,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42543,,,Peaceful Christmas,https://www.musicshopeurope.fr/peaceful-christmas-emr42543?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19350
,2022,,,,Bernard Rittiner,,00:03:11,Editions Marc Reift,,Orchestre d'Harmonie,2.5,True,EMR42584,,,Galaxy,https://www.musicshopeurope.fr/galaxy-emr42584?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,,,,Bernard Rittiner,,00:03:38,Editions Marc Reift,,Orchestre d'Harmonie,2.5,True,EMR42583,,,Columbia,https://www.musicshopeurope.fr/columbia-emr42583?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,,,,Bernard Rittiner,,00:03:27,Editions Marc Reift,,Orchestre d'Harmonie,2.5,True,EMR42582,,,Calypso,https://www.musicshopeurope.fr/calypso-emr42582?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,,,,Bernard Rittiner,,00:03:27,Editions Marc Reift,,Orchestre d'Harmonie,2.5,True,EMR42581,,,Bingo,https://www.musicshopeurope.fr/bingo-emr42581?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,Karel Chudy,,,Ludwig van Beethoven,,00:02:35,Editions Marc Reift,,Orchestre d'Harmonie,2.5,True,EMR42580,from Tarpeja,,Triumphal March,https://www.musicshopeurope.fr/triumphal-march-emr42580?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,John Glenesk Mortimer,,,Johann Sebastian Bach,,00:02:59,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42579,BWV 97,,"So sei nun, Seele, deine",https://www.musicshopeurope.fr/so-sei-nun-seele-deine-emr42579?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,Karel Chudy,,,Antonio Lotti,,00:03:23,Editions Marc Reift,,Orchestre d'Harmonie,2.0,True,EMR42578,,,Crucifixus,https://www.musicshopeurope.fr/crucifixus-emr42578?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2023,,,,Bertrand Moren,,00:06:07,Editions Marc Reift,,Orchestre d'Harmonie,5.0,True,EMR42577,,,Swiss Fusion,https://www.musicshopeurope.fr/swiss-fusion-emr42577?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,Michal Worek,,,Philipp Fahrbach (Junior),,00:02:48,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42576,"Galopp, Op. 149",,Storchschnäbel,https://www.musicshopeurope.fr/storchschn%c3%a4bel-emr42576?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,Michal Worek,,,Philipp Fahrbach (Junior),,00:02:13,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42575,"Galopp, Op. 133",,Fluide,https://www.musicshopeurope.fr/fluide-emr42575?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,Michal Worek,,,Eduard Strauss,,00:02:12,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42574,"Polka schnell, Op. 121",,Unter der Enns,https://www.musicshopeurope.fr/unter-der-enns-emr42574?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,Michal Worek,,,Eduard Strauss,,00:01:56,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42573,"Polka schnell, Op. 241",,Um die Wette,https://www.musicshopeurope.fr/um-die-wette-emr42573?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,,,,Jirka Kadlec,,00:03:48,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42572,,,Heart Of Courage,https://www.musicshopeurope.fr/heart-of-courage-emr42572?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,John Glenesk Mortimer,,,Oskar Böhme,,00:04:52,Editions Marc Reift,,Orchestre d'Harmonie,4.0,True,EMR42571,Danse Russe / Russischer Tanz,,Russian Dance,https://www.musicshopeurope.fr/russian-dance-emr42571?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,Michal Worek,,,Eduard Strauss,,00:02:17,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42570,Polka schnell Op. 146,,Souvenir de Bade,https://www.musicshopeurope.fr/souvenir-de-bade-emr42570?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,Michal Worek,,,Eduard Strauss,,00:01:57,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42569,Polka schnell Op. 206,,Luftig und Duftig,https://www.musicshopeurope.fr/luftig-und-duftig-emr42569?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19375
,2022,,,,Jirka Kadlec,,00:02:46,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42610,Inspired by Jean-Philippe Rameau,,Rameau Gallant Indes,https://www.musicshopeurope.fr/rameau-gallant-indes-emr42610?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,,,,Jirka Kadlec,,00:03:23,Editions Marc Reift,,Orchestre d'Harmonie,3.5,True,EMR42609,Scottish / Irish Folk Song,,Wild Mountain Thyme,https://www.musicshopeurope.fr/wild-mountain-thyme-emr42609?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,Michal Worek,,,Giuseppe Verdi,,00:02:59,Editions Marc Reift,,Orchestre d'Harmonie,2.5,True,EMR42608,from La Traviata,,Libiamo,https://www.musicshopeurope.fr/libiamo-emr42608?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,Michal Worek,,,Francisco Tarrega,,00:04:22,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42607,,,Capricho Arabe,https://www.musicshopeurope.fr/capricho-arabe-emr42607?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,Michal Worek,,,Carl Maria von Weber,,00:02:45,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42606,Choeur des Chasseurs / Hunter's Chorus,,Jägerchor,https://www.musicshopeurope.fr/j%c3%a4gerchor-emr42606?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,,,,Michal Worek,,00:03:16,Editions Marc Reift,,Orchestre d'Harmonie,2.5,True,EMR42605,,,Johann Strauss Medley,https://www.musicshopeurope.fr/johann-strauss-medley-emr42605?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,,,,Jérôme Naulais,,00:07:19,Editions Marc Reift,,Orchestre d'Harmonie,4.0,True,EMR42604,Dedication / Widmung,,Dédicace,https://www.musicshopeurope.fr/d%c3%a9dicace-emr42604?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,,,,Michal Worek,,00:03:43,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42603,,,Opera Potpourri,https://www.musicshopeurope.fr/opera-potpourri-emr42603?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,Michal Worek,,,Robert Lowry,,00:02:43,Editions Marc Reift,,Orchestre d'Harmonie,2.5,True,EMR42602,,,Shall We Gather At The River,https://www.musicshopeurope.fr/shall-we-gather-at-the-river-emr42602?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,,,,John Glenesk Mortimer,,00:03:32,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR42601,Collection Around The World: Iceland,,A Sprengisandi,https://www.musicshopeurope.fr/a-sprengisandi-emr42601?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,,,,Michal Worek,,00:02:26,Editions Marc Reift,,Orchestre d'Harmonie,3.5,True,EMR42600,Klezmer,,Bessarabyanke,https://www.musicshopeurope.fr/bessarabyanke-emr42600?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
,2022,Michal Worek,,,Giovanni Gabrieli,,00:03:16,Editions Marc Reift,,Orchestre d'Harmonie,2.0,True,EMR42599,,,O Magnum Mysterium,https://www.musicshopeurope.fr/o-magnum-mysterium-emr42599?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d19400
