ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,,,,,Soenen,,,Robert Martin,,Orchestre d'Harmonie et Chœur,4.0,True,RMSOEN02784BA,,,Paroles,https://www.musicshopeurope.fr/paroles-rmsoen02784ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
,,,,,Robert W Smith,,00:02:20,Robert Martin,,Orchestre d'Harmonie,2.0,True,RMSMIT04209BA,,,Blue Boogie,https://www.musicshopeurope.fr/blue-boogie-rmsmit04209ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
,,,,,,,00:06:00,Robert Martin,,Orchestre d'Harmonie,,True,RMSMIT04040BA,,,Amazing Grace,https://www.musicshopeurope.fr/amazing-grace-rmsmit04040ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
,,Pierre Dupont,,,,,,Robert Martin,Hymnes et chorals,Orchestre d'Harmonie,,True,RMSMIT00298BA,,,Hymne Des Etats Unis D'Amérique,https://www.musicshopeurope.fr/hymne-des-etats-unis-d-am%c3%a9rique-rmsmit00298ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
9790231023671,,Désiré Dondeyne,,,Bedrich Smetana,,,Robert Martin,,Orchestre d'Harmonie,4.0,True,RMSMET02367BA,,,Venkovanka,https://www.musicshopeurope.fr/venkovanka-rmsmet02367ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
9790231045543,, Molenaar,,,Marcel Peeters,,09:40:00,Robert Martin,Classique,Orchestre d'Harmonie,4.0,True,RMSIBE04554BA,,,Finlandia,https://www.musicshopeurope.fr/finlandia-rmsibe04554ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
9790231047301,,Thierry Muller,,,William Sheller,,04:10:00,Robert Martin,,Orchestre d'Harmonie,2.0,True,RMSHEL04730BA,,,Rock'N Dollard,https://www.musicshopeurope.fr/rock-n-dollard-rmshel04730ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
,,,,,Jean Marc Serre,,00:06:00,Robert Martin,,Orchestre d'Harmonie,1.0,True,RMSERR05050BA,,,Quatre Images,https://www.musicshopeurope.fr/quatre-images-rmserr05050ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
9790231050325,,,,,Serra Eric,,12:00:00,Robert Martin,"TV, Film, Comédie musicale",Orchestre d'Harmonie,1.0,True,RMSERR05032BA,,,Arthur And The Minimoys (6 Numeros),https://www.musicshopeurope.fr/arthur-and-the-minimoys-6-numeros-rmserr05032ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
,,,,,Serra Eric,,00:02:00,Robert Martin,"TV, Film, Comédie musicale",Concert Band,1.0,True,RMSERR05031BA,,,Final The Heroes - Arthur et les minimoy's,https://www.musicshopeurope.fr/final-the-heroes-arthur-et-les-minimoy-s-rmserr05031ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
9790231050301,,,,,Serra Eric,,02:00:00,Robert Martin,"TV, Film, Comédie musicale",Orchestre d'Harmonie,1.0,True,RMSERR05030BA,,,Wassup,https://www.musicshopeurope.fr/wassup-rmserr05030ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
9790231050295,,,,,Serra Eric,,04:00:00,Robert Martin,"TV, Film, Comédie musicale",Orchestre d'Harmonie,1.0,True,RMSERR05029BA,,,Evil M,https://www.musicshopeurope.fr/evil-m-rmserr05029ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27550
,,,,,Vincent Scotto,,,Robert Martin,,Concert Band/Harmonie and Drumfanfare,1.0,True,RMSCOT00855BA,Caroline,,Caroline,https://www.musicshopeurope.fr/caroline-rmscot00855ba
9790231000153,,,,,,,,Robert Martin,Marche,Orchestre d'Harmonie,,True,RMSTOC00015BA,,,Pas Redouble Sur La Marche Lorraine,https://www.musicshopeurope.fr/pas-redouble-sur-la-marche-lorraine-rmstoc00015ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,,,,,Robert Martin,Marche,Orchestre d'Harmonie,,True,RMSTOC00013BA,,,Marche Des Bonnets A Poils,https://www.musicshopeurope.fr/marche-des-bonnets-a-poils-rmstoc00013ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,,,,,Robert Martin,Marche,Orchestre d'Harmonie,,True,RMSTOC00012BA,,,Marche de la Garde Consulaire à Marengo,https://www.musicshopeurope.fr/marche-de-la-garde-consulaire-%c3%a0-marengo-rmstoc00012ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,,,,,Robert Martin,Marche,Orchestre d'Harmonie,,True,RMSTOC00010BA,,,Hymne Infanterie De Marine,https://www.musicshopeurope.fr/hymne-infanterie-de-marine-rmstoc00010ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
9790231000092,,,,,,,,Robert Martin,Marche,Orchestre d'Harmonie,,True,RMSTOC00009BA,,,Grenadiers De La Vieille Garde A Waterlo,https://www.musicshopeurope.fr/grenadiers-de-la-vieille-garde-a-waterlo-rmstoc00009ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,,,,,Robert Martin,,Orchestre d'Harmonie,,True,RMSTOC00007BA,,,Les Dragons de Noailles,https://www.musicshopeurope.fr/les-dragons-de-noailles-rmstoc00007ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
9790231000061,,,,,,,,Robert Martin,Marche,Orchestre d'Harmonie,,True,RMSTOC00006BA,,,Defile Des Bataillons,https://www.musicshopeurope.fr/defile-des-bataillons-rmstoc00006ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
9790231000047,,,,,,,,Robert Martin,Marche,Orchestre d'Harmonie,,True,RMSTOC00004BA,,,Cherbourg,https://www.musicshopeurope.fr/cherbourg-rmstoc00004ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
9790231000030,,,,,,,,Robert Martin,,Orchestre d'Harmonie,,True,RMSTOC00003BA,,,Caid,https://www.musicshopeurope.fr/caid-rmstoc00003ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,,,,,Robert Martin,Marche,Concert Band,,True,RMSTOC00001BA,,,Les Allobroges,https://www.musicshopeurope.fr/les-allobroges-rmstoc00001ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,,,,,Robert Martin,,Orchestre d'Harmonie,,True,RMSTO34BA,,,Ghosts Mc Neff,https://www.musicshopeurope.fr/ghosts-mc-neff-rmsto34ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,,Désiré Dondeyne,,,Robert Martin,,Orchestre d'Harmonie,,True,RMSTO0028BA,,,Suite Pittoresque,https://www.musicshopeurope.fr/suite-pittoresque-rmsto0028ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,, Awald,,,Robert Martin,,Orchestre d'Harmonie,,True,RMSTO00035BA,,,Symphonie Pour Orchestre A Vent,https://www.musicshopeurope.fr/symphonie-pour-orchestre-a-vent-rmsto00035ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
9790231049787,,Robert Fienga,,,Sting,,15:00:00,Robert Martin,Pop & rock,Orchestre d'Harmonie,3.5,True,RMSTIN04978BA,,,Police,https://www.musicshopeurope.fr/police-rmstin04978ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
9790231050424,,Jean Pascal Beintus,,,,,02:59:00,Robert Martin,"TV, Film, Comédie musicale",Orchestre d'Harmonie,4.0,True,RMSTEV05042BA,,,Hawaii Five O,https://www.musicshopeurope.fr/hawaii-five-o-rmstev05042ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27575
,,,,,Vincent Scotto,,,Robert Martin,,Orchestre d'Harmonie,2.0,True,RMSCOT00847BA,,,Violettes Imperiales,https://www.musicshopeurope.fr/violettes-imperiales-rmscot00847ba
9790231028546,,,,,Anders Soldh,,,Robert Martin,,Orchestre d'Harmonie,1.0,True,RMSOLD02854BA,,,Héroïque,https://www.musicshopeurope.fr/h%c3%a9ro%c3%afque-rmsold02854ba
9790231013511,,Désiré Dondeyne,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,3.5,True,RMSTRA01351BA,,,Quadrille De La Chauve Souris,https://www.musicshopeurope.fr/quadrille-de-la-chauve-souris-rmstra01351ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231011067,, Borda,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,2.0,True,RMSTRA01106BA,,,La Vie D'Artiste,https://www.musicshopeurope.fr/la-vie-d-artiste-rmstra01106ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231011050,, Borda,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,4.0,True,RMSTRA01105BA,,,Valse De L'Empereur,https://www.musicshopeurope.fr/valse-de-l-empereur-rmstra01105ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231011043,, Pihet,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,,True,RMSTRA01104BA,,,Tresor Valse,https://www.musicshopeurope.fr/tresor-valse-rmstra01104ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231011012,, Borda,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,4.0,True,RMSTRA01101BA,,,Légende De La Forêt Viennoise,https://www.musicshopeurope.fr/l%c3%a9gende-de-la-for%c3%aat-viennoise-rmstra01101ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
,,,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,2.0,True,RMSTRA01100BA,,,"Aimons, Buvons, Chantons",https://www.musicshopeurope.fr/aimons-buvons-chantons-rmstra01100ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231010992,,Antonin Farigoul,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,2.0,True,RMSTRA01099BA,,,Amour Printanier,https://www.musicshopeurope.fr/amour-printanier-rmstra01099ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231009125,,Robert Martin,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,2.0,True,RMSTRA00912BA,,,Ronde De L'Amour,https://www.musicshopeurope.fr/ronde-de-l-amour-rmstra00912ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231008623,,Robert Martin,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,3.0,True,RMSTRA00862BA,,,Marche De Radetzky,https://www.musicshopeurope.fr/marche-de-radetzky-rmstra00862ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231008616,,Jacques Devogel,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,3.0,True,RMSTRA00861BA,,,La Chasse,https://www.musicshopeurope.fr/la-chasse-rmstra00861ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231007305,,Laurent Delbecq,,,Johann Strauss,,,Robert Martin,,Orchestre d'Harmonie,2.0,True,RMSTRA00730BA,,,Rendez-Vous Chez Strauss,https://www.musicshopeurope.fr/rendez-vous-chez-strauss-rmstra00730ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231006605,, Boquet,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,3.0,True,RMSTRA00660BA,,,Roses Du Midi,https://www.musicshopeurope.fr/roses-du-midi-rmstra00660ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
,,,,,Johann Strauss,,,Robert Martin,,Orchestre d'Harmonie et Chœur,2.0,True,RMSTRA00659BA,,,Beau Danube Bleu (le) Ad Lib,https://www.musicshopeurope.fr/beau-danube-bleu-le-ad-lib-rmstra00659ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231004830,,Laurent Delbecq,,,Johann Strauss,,,Robert Martin,Classique,Orchestre d'Harmonie,3.0,True,RMSTRA00483BA,,,Trois Valses,https://www.musicshopeurope.fr/trois-valses-rmstra00483ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27600
9790231007220,,Laurent Delbecq,,,Vincent Scotto,,,Robert Martin,,Orchestre d'Harmonie,2.0,True,RMSCOT00722BA,,,Surprise Party Chez Vincent Scotto,https://www.musicshopeurope.fr/surprise-party-chez-vincent-scotto-rmscot00722ba
9790231029352,,,,,Renato Soglia,,,Robert Martin,,Orchestre d'Harmonie,3.0,True,RMSOGL02935BA,,,Strade Aperte,https://www.musicshopeurope.fr/strade-aperte-rmsogl02935ba
,,,,,Daniel Tasca,,,Robert Martin,Œuvre solo et Orchestre,Concert Band and Flugelhorn Solo,4.0,True,RMTASC02610BA,,,Trepak,https://www.musicshopeurope.fr/trepak-rmtasc02610ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27625
,2016,,,,Kumiko Tanaka,,,Robert Martin,Pièce de concert,Concert Band,4.0,False,RMTANA05694BA,Sanuki Plain / Prayer / Festival,,Sanuki Rhapsody,https://www.musicshopeurope.fr/sanuki-rhapsody-rmtana05694ba?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d27625
